0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.104343753264336007e-04,5.104343753264336007e-04,5.327043746689709251e-04,5.436069971156837211e-04,5.543660731345386112e-04,5.649717763110193155e-04,5.754149216752372197e-04,5.856870358460025900e-04,5.957803605008043027e-04,6.056878500794096861e-04,6.154031641680784807e-04,6.249206550488303367e-04,6.342353509228136231e-04,6.433429353296001019e-04,6.522397232861108958e-04,6.609214971093836828e-04,6.693883519612223556e-04,6.776368443691589173e-04,6.856655283657937328e-04,6.866678941030180403e-04,6.772844467884511820e-04,6.704042827643574886e-04,6.590236478654047788e-04,6.421445914313797651e-04,6.216602182381136777e-04,5.988465976179097950e-04,5.747686653271025714e-04,5.503388322475072803e-04,5.262808152515117618e-04,5.031283919564370722e-04,4.812453048011766936e-04,4.608553375605869908e-04,4.418297321346134881e-04,4.238312523043914109e-04,4.067752053667549679e-04,3.903695205589264791e-04,3.771366809578231448e-04,3.715698584657775019e-04,3.635319950504089853e-04,3.552656275291655747e-04,3.471266281288470142e-04,3.391185128138105281e-04,3.312460170722160836e-04,3.235132007458007240e-04,3.159235446011228422e-04,3.084799606599148564e-04,3.011848107673301936e-04,2.940399285190083796e-04,2.870466439337942014e-04,2.802058101728242324e-04,2.735178316881777222e-04,2.669826932601157901e-04,2.605999894550154014e-04,2.543689541049371883e-04,2.482884894736800039e-04,2.423571948323743658e-04,2.365733942203931863e-04,2.309351632140989308e-04,2.254403545674492772e-04,2.200866226245061041e-04,2.148714464352051792e-04,2.097921515324581985e-04,2.048459303513839257e-04,2.000298612904210420e-04,1.953409264298550953e-04,1.907760279361354243e-04,1.863320031907076443e-04,1.820056386902169283e-04,1.777936827711506899e-04,1.736928572166940613e-04,1.696998678067040359e-04,1.658114138738967175e-04,1.620241969303679876e-04,1.583349284290054343e-04,1.547403367238724440e-04,1.512371732929501417e-04,1.478222182852491514e-04,1.444922854529311475e-04,1.412442265274899676e-04,1.380749350984840438e-04,1.349813500556821416e-04,1.319604586685811469e-04,1.290092994229873242e-04,1.261249648752481138e-04,1.233046051837158276e-04,1.205454340255920155e-04,1.178447411510204440e-04,1.151999214556440526e-04,1.126085415997216848e-04,1.100684843012908064e-04,1.075782368942975462e-04,1.051374150411609376e-04,1.027476105420240936e-04,1.004135913560973527e-04,9.814475474202088913e-05,9.595661946198660343e-05,9.387225705784798787e-05,9.192429332036751617e-05,9.016033168091183887e-05,8.866229125529376709e-05,8.763490896853812814e-05,0.000000000000000000e+00
6.229782475406787619e-04,6.229782475406787619e-04,6.488325867371968168e-04,6.614281919496920728e-04,6.738239740375122572e-04,6.860099954456741434e-04,6.979770725348688606e-04,7.097169496454187182e-04,7.212222854762958017e-04,7.324866330500888782e-04,7.435044140268441421e-04,7.542708881379738906e-04,7.647821185051795027e-04,7.750349335890418688e-04,7.850268864797955775e-04,7.947545259420977625e-04,8.042205742396649551e-04,8.134222965435647205e-04,8.223597069710040283e-04,8.265517682109475676e-04,8.198495655415559587e-04,8.108769025388576487e-04,8.012848709430345781e-04,7.942266592749274920e-04,7.822821215551805556e-04,7.643181553381230573e-04,7.416907732993625142e-04,7.154466758643997183e-04,6.868165888663581601e-04,6.570107765203195890e-04,6.270922765594278032e-04,5.959024681237981222e-04,5.462251900185439860e-04,5.007355116530948745e-04,4.595757296830230870e-04,4.225020362248891920e-04,3.897923605996780720e-04,3.618120026286041329e-04,3.421659013025990840e-04,3.349500064382368624e-04,3.281519388012750504e-04,3.214040230351558288e-04,3.147115090332300259e-04,3.080831022449090025e-04,3.015265476355079993e-04,2.950489039670429960e-04,2.886565306079870007e-04,2.823550979767193241e-04,2.761496039181950222e-04,2.700443955000951220e-04,2.640431950486256266e-04,2.581491293986003938e-04,2.523647614541973147e-04,2.466921232765065860e-04,2.411327500276113831e-04,2.356877142062144823e-04,2.303576597059254301e-04,2.251428353137762718e-04,2.200431273429931725e-04,2.150580911613373086e-04,2.101869814343650209e-04,2.054287809530402312e-04,2.007822279573556724e-04,1.962458419033550033e-04,1.918179476504556352e-04,1.874966980703038138e-04,1.832800950980697932e-04,1.791660092628129274e-04,1.751521977458021068e-04,1.712363210251315927e-04,1.674159581718558186e-04,1.636886208678348955e-04,1.600517662186407843e-04,1.565028084367173775e-04,1.530391294706670937e-04,1.496580886563126744e-04,1.463570314642666931e-04,1.431332974173508792e-04,1.399842272497711724e-04,1.369071693793791702e-04,1.338994857679952322e-04,1.309585572619930631e-04,1.280817885656321405e-04,1.252666131837289068e-04,1.225104991904048778e-04,1.198109580417070489e-04,1.171655619341854565e-04,1.145719824253112120e-04,1.120280771561820159e-04,1.095320752790781584e-04,1.070829439723815739e-04,1.046810446690165828e-04,1.023291765033371896e-04,1.000340156925312026e-04,9.780778864532131006e-05,9.566986644277757318e-05,9.364809578444928276e-05,9.178050932150300133e-05,9.012050454765110680e-05,8.875687019283493311e-05,8.790857200039900400e-05,2.293675768901227725e-19
6.414442683027591534e-04,6.414442683027591534e-04,6.677973583289796913e-04,6.806014715236610160e-04,6.931943341268605695e-04,7.055664654161100842e-04,7.177089025112884206e-04,7.296136469714082457e-04,7.412736465393562077e-04,7.526827704973382011e-04,7.638357794726564854e-04,7.747282905233460757e-04,7.853567383172750140e-04,7.957183331885988361e-04,8.058110168139942346e-04,8.156313179285955978e-04,8.251832901681584393e-04,8.344640510186740251e-04,8.434740005097290678e-04,8.489875281359121140e-04,8.438489105836270709e-04,8.363810247947465245e-04,8.276384207275195616e-04,8.180909184729988782e-04,8.106536520239486596e-04,8.019266379036388802e-04,7.870638909271820277e-04,7.669064196157210009e-04,7.423258797126683307e-04,7.144575641275538545e-04,6.797602250376391956e-04,6.297797644126217585e-04,5.728684573871677772e-04,5.205560276573548487e-04,4.733171215538958094e-04,4.311211476137392332e-04,3.937551382801135155e-04,3.609729551755530585e-04,3.336139376025060166e-04,3.139655096702686425e-04,3.072330236061734032e-04,3.013858219943398790e-04,2.955459108631051327e-04,2.897230699203742635e-04,2.839276605351959918e-04,2.781691366349611436e-04,2.724562198726301616e-04,2.667968774401656353e-04,2.611983246939377271e-04,2.556670363596112890e-04,2.502087653455322032e-04,2.448285675815824766e-04,2.395308314961847366e-04,2.343193109094002800e-04,2.291971602838279256e-04,2.241669714307877612e-04,2.192308109139406514e-04,2.143902575242371633e-04,2.096464393177798185e-04,2.050000698123141012e-04,2.004514830282458555e-04,1.960006671380728333e-04,1.916472965539258149e-04,1.873907623386653998e-04,1.832302008718895352e-04,1.791645207401588601e-04,1.751924278513714505e-04,1.713124487975901987e-04,1.675229525099588461e-04,1.638221702638576101e-04,1.602082141036208272e-04,1.566790937638141046e-04,1.532327321695421164e-04,1.498669796013418212e-04,1.465796266118665140e-04,1.433684157817236666e-04,1.402310524010260567e-04,1.371652141616969947e-04,1.341685599437807347e-04,1.312387377780581486e-04,1.283733920703814630e-04,1.255701701901800968e-04,1.228267285863070962e-04,1.201407387802320027e-04,1.175098941157372078e-04,1.149319195296133423e-04,1.124045899500017767e-04,1.099257702619624234e-04,1.074935041044379979e-04,1.051062027536415057e-04,1.027630171191447030e-04,1.004645012390441186e-04,9.821366187330556931e-05,9.601739517176408501e-05,9.388813484470506982e-05,9.184538251143298173e-05,8.991691671557042187e-05,8.814029541976352820e-05,8.656766625088864659e-05,8.528499204320862679e-05,8.450412911781178202e-05,7.826580503836072706e-20
6.436670871909858788e-04,6.436670871909858788e-04,6.701785957347240362e-04,6.830048329878524909e-04,6.956175906757568325e-04,7.080080677734645628e-04,7.201673485909681214e-04,7.320874868170943123e-04,7.437614865131619065e-04,7.551832766798191208e-04,7.663476802995940152e-04,7.772503786947080251e-04,7.878878720222067499e-04,7.982574366969337389e-04,8.083570804897412818e-04,8.181829862860379556e-04,8.277402102359272861e-04,8.370253964314917222e-04,8.460390067787481715e-04,8.518631664221191536e-04,8.473588611263143397e-04,8.410167586292982556e-04,8.330786980671443537e-04,8.247354333860056281e-04,8.158427760931441768e-04,8.073993308649824244e-04,7.998615665272935200e-04,7.869418804145420377e-04,7.684501569966982514e-04,7.452654047265282796e-04,7.120534603252291414e-04,6.606803608987545356e-04,6.018842089806840075e-04,5.467034979399102790e-04,4.961814522409452657e-04,4.506700896623888619e-04,4.100685524342778795e-04,3.740845436209249732e-04,3.427850671236401612e-04,3.166659850951631478e-04,2.983465250986741838e-04,2.923869586328231899e-04,2.870838364379185367e-04,2.817633495673192430e-04,2.764355080991885965e-04,2.711119357428591614e-04,2.658033119867209658e-04,2.605195513577212153e-04,2.552697715086847631e-04,2.500622882171721936e-04,2.449046215789655429e-04,2.398035119006022235e-04,2.347649433267373523e-04,2.297941734639687096e-04,2.248957674702055994e-04,2.200736352850746192e-04,2.153310708740898023e-04,2.106707925426734844e-04,2.060949835429214865e-04,2.016053323447067867e-04,1.972030720735766149e-04,1.928890187309514307e-04,1.886636079090077661e-04,1.845269297942102543e-04,1.804787623215695872e-04,1.765186023978515919e-04,1.726456951574921689e-04,1.688590612516529372e-04,1.651575221995453828e-04,1.615397238536120730e-04,1.580041580468731152e-04,1.545491825031480111e-04,1.511730390993997950e-04,1.478738705749732475e-04,1.446497357857362163e-04,1.414986236021662088e-04,1.384184655502531758e-04,1.354071472926212825e-04,1.324625190454113807e-04,1.295824050251879155e-04,1.267646120227296908e-04,1.240069372171057538e-04,1.213071754033728659e-04,1.186631259934916395e-04,1.160726006782079482e-04,1.135334340223889639e-04,1.110435026073032706e-04,1.086007656642529710e-04,1.062033544599488730e-04,1.038497616522455878e-04,1.015392135049702729e-04,9.927233296226165168e-05,9.705218732819142981e-05,9.488572005705019649e-05,9.278538918505561560e-05,9.077068133211175528e-05,8.886929628775278815e-05,8.711861353141432760e-05,8.557044139938147799e-05,8.431010280581057424e-05,8.354800411625463974e-05,2.098352102191916390e-20
6.435609917059765053e-04,6.435609917059765053e-04,6.703286473408872573e-04,6.831570900107609891e-04,6.957704464032042927e-04,7.081613398644557092e-04,7.203208642032211256e-04,7.322410831578032462e-04,7.439150114800607665e-04,7.553365893336782188e-04,7.665006511716680564e-04,7.774028899357566602e-04,7.880398174024371132e-04,7.984087214686167453e-04,8.085076211261523317e-04,8.183322960507911524e-04,8.278887564097255850e-04,8.371731166307656759e-04,8.461858479662036055e-04,8.520280519399095216e-04,8.477365895892426378e-04,8.419428974990510271e-04,8.345959138501890312e-04,8.270044011564669844e-04,8.189365109624316885e-04,8.103339915822818824e-04,8.015159757903029831e-04,7.941673407101089172e-04,7.822597416457669275e-04,7.646406448633863472e-04,7.372597161654600344e-04,6.888546180209590905e-04,6.304398623947602039e-04,5.740600654154685498e-04,5.213525909215065970e-04,4.731606813190060174e-04,4.297124802005832986e-04,3.908862493121298713e-04,3.566594040855240494e-04,3.269580118819206006e-04,3.024670656142634285e-04,2.865424359107800016e-04,2.815332229008508697e-04,2.766330184375334882e-04,2.716983093450133229e-04,2.667382106665663107e-04,2.617652518446584209e-04,2.567910044664062775e-04,2.518262544033349573e-04,2.468809629071475119e-04,2.419642544290749250e-04,2.370844180574903544e-04,2.322489204955158594e-04,2.274644282824118708e-04,2.227368372092952068e-04,2.180713071247967246e-04,2.134723005707512362e-04,2.089436239226804290e-04,2.044884699279166053e-04,2.001094607324130413e-04,1.958086906639035978e-04,1.915877681934860977e-04,1.874478566311482415e-04,1.833897132241138852e-04,1.794137264221780370e-04,1.755199511531574407e-04,1.717081420162369491e-04,1.679777843531836748e-04,1.643281231989096407e-04,1.607581901453232281e-04,1.572668281772304972e-04,1.538527145575820532e-04,1.505143818526897160e-04,1.472502371971012088e-04,1.440585799034403399e-04,1.409376175255880337e-04,1.378854804842637844e-04,1.349002353634488362e-04,1.319798969844130200e-04,1.291224393628377664e-04,1.263258056569541762e-04,1.235879172307651711e-04,1.209066820160946794e-04,1.182800025431466278e-04,1.157057845381549721e-04,1.131819483734866345e-04,1.107064490032922359e-04,1.082773173635896930e-04,1.058927505615613431e-04,1.035513021856454557e-04,1.012522557977541931e-04,9.899628981396014203e-05,9.678652766105081708e-05,9.462997263499030765e-05,9.253914961328823261e-05,9.053362214382412450e-05,8.864118040541941101e-05,8.689931472900935664e-05,8.535998678729733540e-05,8.410879409138692718e-05,8.335691088658598636e-05,4.608217638667041337e-21
6.429292579404516416e-04,6.429292579404516416e-04,6.702544323840138032e-04,6.830846680565102113e-04,6.956967261159971785e-04,7.080862759890155190e-04,7.202444177909323678e-04,7.321632207586027804e-04,7.438357054273330663e-04,7.552558179267013358e-04,7.664183987564279895e-04,7.773191468874843290e-04,7.879545800153651622e-04,7.983219917603971705e-04,8.084194065659313115e-04,8.182421965276288640e-04,8.277973166214634389e-04,8.370803486969506831e-04,8.460917674796864527e-04,8.519032300658874483e-04,8.476594691010864904e-04,8.421040147749522982e-04,8.350864111001588723e-04,8.279178272486928955e-04,8.204593284713997646e-04,8.125447617151129731e-04,8.040670728715720557e-04,7.951818500481799053e-04,7.877211128203627684e-04,7.760721683940508117e-04,7.554185819141958627e-04,7.116932088019205281e-04,6.553185211112530018e-04,5.991731936409531436e-04,5.453720822450684172e-04,4.952587630272181716e-04,4.494706169065739386e-04,4.081637495439252605e-04,3.714339461187713873e-04,3.391154690096875000e-04,3.112764649048893584e-04,2.888426955595071641e-04,2.764786710188526565e-04,2.720340715306331330e-04,2.674673502104017676e-04,2.628509958244895119e-04,2.581958433832394571e-04,2.535149388460119320e-04,2.488204670005208477e-04,2.441238125683248077e-04,2.394355189184349964e-04,2.347652699687621141e-04,2.301218877512629783e-04,2.255133429959615965e-04,2.209467761627220337e-04,2.164285266145238339e-04,2.119641679032735926e-04,2.075585474168406650e-04,2.032158289025173695e-04,1.989395366296979541e-04,1.947326001792264996e-04,1.905973990463903645e-04,1.865358064186984895e-04,1.825492316391646942e-04,1.786386609926957515e-04,1.748046965591335629e-04,1.710475929638681286e-04,1.673672919281741784e-04,1.637634545785102613e-04,1.602354915190371681e-04,1.567825907067071044e-04,1.534037431947439544e-04,1.500977668298619208e-04,1.468633280024939330e-04,1.436989615584912696e-04,1.406030889862914753e-04,1.375740349962528925e-04,1.346100426093270778e-04,1.317092868713146082e-04,1.288698873080544940e-04,1.260899192394534282e-04,1.233674240862529987e-04,1.207004188630714041e-04,1.180869052373956978e-04,1.155248790640895333e-04,1.130123426955363176e-04,1.105473257248276953e-04,1.081279271868561856e-04,1.057524066315785336e-04,1.034193755642812194e-04,1.011281725778253194e-04,9.887953073467560864e-05,9.667663142375508632e-05,9.452654423999730295e-05,9.244187477789849307e-05,9.044228844394423871e-05,8.855570634861351911e-05,8.681979238901847836e-05,8.528675973015242861e-05,8.404265255324825962e-05,8.329982521604978004e-05,8.548138451287745746e-22
6.417117166044746489e-04,6.417117166044746489e-04,6.702100703954500709e-04,6.830453039662914448e-04,6.956558427453221963e-04,7.080437946359650989e-04,7.202002716184482695e-04,7.321173501469003088e-04,7.437880582818578567e-04,7.552063498713012211e-04,7.663670732114396264e-04,7.772659350373558847e-04,7.878994606726040127e-04,7.982649511345066848e-04,8.083604379476081294e-04,8.181808905118736087e-04,8.277342020137014485e-04,8.370154289217969328e-04,8.460250499522360646e-04,8.518017374174619580e-04,8.475603001952748032e-04,8.420900339705387127e-04,8.352511521001854903e-04,8.283077938701655920e-04,8.211766291372917014e-04,8.137619616801311214e-04,8.059264183659702258e-04,7.974555711323428903e-04,7.885865920749956679e-04,7.809652232334202485e-04,7.671569122150241789e-04,7.288271165222212676e-04,6.756866297619657695e-04,6.210255596482092697e-04,5.672147755389208646e-04,5.160171940870666388e-04,4.684895415559891738e-04,4.251205749558436458e-04,3.862141315987377248e-04,3.516887854265281351e-04,3.214669828872272436e-04,2.957282796748791063e-04,2.758574090686963546e-04,2.675551538328773673e-04,2.633689406944881152e-04,2.590827904494693852e-04,2.547349025553820529e-04,2.503384068068042405e-04,2.459066477070544947e-04,2.414522018043879976e-04,2.369868365928300428e-04,2.325214675329135259e-04,2.280661359041169479e-04,2.236300037945294949e-04,2.192213631916989044e-04,2.148476563818923861e-04,2.105155051510370886e-04,2.062307465862933122e-04,2.019984735829363754e-04,1.978230784541261909e-04,1.937082983128344865e-04,1.896572611408028333e-04,1.856725316768856576e-04,1.817561564462090548e-04,1.779097074134448734e-04,1.741343238799926733e-04,1.704307523584955243e-04,1.667993842512734051e-04,1.632402912348061169e-04,1.597532583125356410e-04,1.563378145455083721e-04,1.529932615067482800e-04,1.497186995325161876e-04,1.465130518635823287e-04,1.433750867834027317e-04,1.403034378692814301e-04,1.372966224776027151e-04,1.343530585867168641e-04,1.314710801212040528e-04,1.286489508811818777e-04,1.258848772032063570e-04,1.231770194956271754e-04,1.205235028508355131e-04,1.179224271235236566e-04,1.153718773952243360e-04,1.128699371400690167e-04,1.104147097742343310e-04,1.080043616624264927e-04,1.056372140901405183e-04,1.033119358694880940e-04,1.010279201826235325e-04,9.878595459230259449e-05,9.658927880159904201e-05,9.444502983915585310e-05,9.236589628353484497e-05,9.037164918005828075e-05,8.849034627806340802e-05,8.675983329268982861e-05,8.523258717427934525e-05,8.399511997299979437e-05,8.326101803244607524e-05,2.224857524302746102e-19
6.394326202075280210e-04,6.394326202075280210e-04,6.702738907196952511e-04,6.831213478414216488e-04,6.957302038865228805e-04,7.081162874407971380e-04,7.202707421101694997e-04,7.321856563931622604e-04,7.438540708039923996e-04,7.552699519090717850e-04,7.664281608298779405e-04,7.773244170838275718e-04,7.879552585945980058e-04,7.983179986706646046e-04,8.084106807060877087e-04,8.182278815620468160e-04,8.277784238205078112e-04,8.370568524198003036e-04,8.460636525810559050e-04,8.518045478263284141e-04,8.475575157353470914e-04,8.421092261876461519e-04,8.353607895246748568e-04,8.285400592505102113e-04,8.215729632061404041e-04,8.144214810284711387e-04,8.070192977756088237e-04,7.991431397752281644e-04,7.905776103178846536e-04,7.817926261355727640e-04,7.732791620692364837e-04,7.407411581440155168e-04,6.914984058607161546e-04,6.392808959273303627e-04,5.864309655384123332e-04,5.349798956479925004e-04,4.863548111801856166e-04,4.413900045337823129e-04,4.006434191284994912e-04,3.641974082806037388e-04,3.320061978959380051e-04,3.040253163778600305e-04,2.806583168412183369e-04,2.642179163035866308e-04,2.593690798584805221e-04,2.554023368473645143e-04,2.513514525194385056e-04,2.472306993204064635e-04,2.430543858245195576e-04,2.388360442613453229e-04,2.345884713189038925e-04,2.303236487700671253e-04,2.260526983198842010e-04,2.217858574505000391e-04,2.175324733005291845e-04,2.133010113325631665e-04,2.090990758252941754e-04,2.049334395376155576e-04,2.008100802226954267e-04,1.967342219993392172e-04,1.927103799022568864e-04,1.887424062230783582e-04,1.848335375152629822e-04,1.809864413664471659e-04,1.772032622411872792e-04,1.734856658670190445e-04,1.698348817793548832e-04,1.662517437589592511e-04,1.627367279920811363e-04,1.592899888609865700e-04,1.559113923342528730e-04,1.526005469739737325e-04,1.493568326137840010e-04,1.461794267887377575e-04,1.430673290177156103e-04,1.400193830523840173e-04,1.370342972153274798e-04,1.341106629545087017e-04,1.312469717434021994e-04,1.284416304570361583e-04,1.256929753578624577e-04,1.229992848421492088e-04,1.203587911575460537e-04,1.177696914896665149e-04,1.152301593484412952e-04,1.127383585841008521e-04,1.102924657413303564e-04,1.078907138756453365e-04,1.055314854395667348e-04,1.032135060850567312e-04,1.009362232699547541e-04,9.870047896597690634e-05,9.650957138434205606e-05,9.437070547581640227e-05,9.229665348114330129e-05,9.030729270371560949e-05,8.843081775149417016e-05,8.670525569822743405e-05,8.518334614300763596e-05,8.395206776596174521e-05,8.322623976096577990e-05,7.675534030173700266e-20
6.352836293888761360e-04,6.352836293888761360e-04,6.705536911461923086e-04,6.834295767626810637e-04,6.960363988093909221e-04,7.084200224214551788e-04,7.205716886090808180e-04,7.324835078576495163e-04,7.441485431917196089e-04,7.555607840829033778e-04,7.667151147081756367e-04,7.776072775615318474e-04,7.882338332533977586e-04,7.985921172985917249e-04,8.086801946486123216e-04,8.184922683558218132e-04,8.280380772839204904e-04,8.373116793592913498e-04,8.463135718293886495e-04,8.520097673960342309e-04,8.477582161410963371e-04,8.422985138833323764e-04,8.355650330282583240e-04,8.287962421306215672e-04,8.218873389515810902e-04,8.148093895204131009e-04,8.075940863538973603e-04,8.000248635744804625e-04,7.920035528971292298e-04,7.835371206836444502e-04,7.749373277890994225e-04,7.481282025002954257e-04,7.030069809052247190e-04,6.538247503565471942e-04,6.027060013494870902e-04,5.517559735668394697e-04,5.026732439892321689e-04,4.566101782008190986e-04,4.143926830365858680e-04,3.763069839939723205e-04,3.424175467608541194e-04,3.126523350275226118e-04,2.870685357755811511e-04,2.665052770321235296e-04,2.554489963797701652e-04,2.518342170182615307e-04,2.480668841861574160e-04,2.442125549421966866e-04,2.402836755993404045e-04,2.362946183958251727e-04,2.322590141662768078e-04,2.281897477890805015e-04,2.240988829303795738e-04,2.199976158622206921e-04,2.158962512311906170e-04,2.118041963008519910e-04,2.077299702922050652e-04,2.036812257388213431e-04,1.996647791088716609e-04,1.956866482992966616e-04,1.917520949561684739e-04,1.878656699060228844e-04,1.840312602866881451e-04,1.802521372380550078e-04,1.765310032516604775e-04,1.728700384834533387e-04,1.692709455082146207e-04,1.657349921394449905e-04,1.622630520584274758e-04,1.588556430933641610e-04,1.555129630672116023e-04,1.522349231942270447e-04,1.490211790525320192e-04,1.458711591958162244e-04,1.427840914937515606e-04,1.397590273092430167e-04,1.367948636332949022e-04,1.338903633058516373e-04,1.310441734553064342e-04,1.282548422919036867e-04,1.255208343949679455e-04,1.228405446514391393e-04,1.202123110637542838e-04,1.176344268332446850e-04,1.151051526602476192e-04,1.126227316066305903e-04,1.101854122579675941e-04,1.077914933656280131e-04,1.054394176843060786e-04,1.031279670418254051e-04,1.008566428189040749e-04,9.862634148827107870e-05,9.644042040096423545e-05,9.430615353968145858e-05,9.223639804459906081e-05,9.025113815448343208e-05,8.837870457298590545e-05,8.665730279416806927e-05,8.513992973080724733e-05,8.391402338125042350e-05,8.319562715560173524e-05,2.429714721246874814e-19
